                 Time [s]	     Steps	  RhsEvals	 LinSetups	  NIters	 NConvFails	  NErrFails	 Order	  StepSize [s]
       6908909.1153252050	     36180	     54299	      7045	   54298	        278	       2033	     2	    837.538867
       6912259.2707948126	     36184	     54303	      7045	   54302	        278	       2033	     2	    837.538867
       6915609.4262644202	     36188	     54308	      7045	   54307	        278	       2033	     2	    837.538867
       6919357.1943338420	     36195	     54320	      7049	   54319	        278	       2035	     2	    546.680313
       6923067.5372699499	     36201	     54328	      7050	   54327	        278	       2035	     2	    976.941373
       6926975.3027609289	     36205	     54333	      7050	   54332	        278	       2035	     2	    976.941373
       6930436.5047124829	     36209	     54339	      7051	   54338	        278	       2036	     2	    530.377833
       6933915.0895356033	     36215	     54348	      7053	   54347	        278	       2037	     2	    375.638049
       6937789.5502991062	     36223	     54357	      7054	   54356	        278	       2037	     2	    665.423505
       6941649.3013896737	     36228	     54363	      7055	   54362	        278	       2037	     2	   1198.057069
       6944614.7357992409	     36231	     54370	      7056	   54369	        278	       2038	     2	    569.320272
       6948364.0614036359	     36237	     54378	      7057	   54377	        278	       2038	     2	    902.724244
       6951722.0369191021	     36242	     54389	      7059	   54388	        278	       2040	     2	    223.748896
       6955331.8847024497	     36254	     54402	      7060	   54401	        278	       2040	     2	    355.871900
       6959118.5579074007	     36264	     54414	      7061	   54413	        278	       2040	     2	    583.826101
       6962621.5145109221	     36270	     54421	      7061	   54420	        278	       2040	     2	    583.826101
       6966124.4711144436	     36276	     54427	      7061	   54426	        278	       2040	     2	    583.826101
       6969627.4277179651	     36282	     54433	      7061	   54432	        278	       2040	     2	    583.826101
       6973463.0991676832	     36289	     54444	      7064	   54443	        278	       2041	     2	    458.270473
       6976952.1840227759	     36296	     54453	      7065	   54452	        278	       2041	     2	    739.462015
       6981074.9198415307	     36313	     54479	      7070	   54478	        278	       2043	     3	    709.587315
       6984622.8564157048	     36318	     54484	      7070	   54483	        278	       2043	     3	    709.587315
       6987908.8866788652	     36322	     54489	      7071	   54488	        278	       2043	     2	   1157.268319
       6991520.5751576582	     36328	     54501	      7074	   54500	        278	       2045	     2	    474.891890
       6994993.9327897793	     36334	     54508	      7075	   54507	        278	       2045	     2	    786.895036
       6998928.4079676829	     36339	     54514	      7075	   54513	        278	       2045	     2	    786.895036
       7002075.9881100059	     36343	     54518	      7075	   54517	        278	       2045	     2	    786.895036
       7005684.7979067313	     36353	     54535	      7078	   54534	        278	       2047	     3	    455.605186
       7009953.6751935827	     36363	     54549	      7081	   54548	        278	       2048	     3	    856.252133
       7013378.6837266469	     36367	     54554	      7081	   54553	        278	       2048	     3	    856.252133
       7016803.6922597112	     36371	     54558	      7081	   54557	        278	       2048	     3	    856.252133
       7020228.7007927755	     36375	     54562	      7081	   54561	        278	       2048	     3	    856.252133
       7023653.7093258398	     36379	     54566	      7081	   54565	        278	       2048	     3	    856.252133
       7027618.4185422352	     36384	     54575	      7083	   54574	        278	       2049	     3	    539.700683
       7030856.6226422219	     36390	     54581	      7083	   54580	        278	       2049	     3	    539.700683
       7034416.6277254848	     36394	     54587	      7084	   54586	        278	       2049	     3	    890.001271
       7038017.4106328599	     36401	     54598	      7085	   54597	        278	       2050	     3	    514.397558
       7041850.8000821723	     36410	     54611	      7086	   54610	        278	       2051	     3	    315.350415
       7045319.6546425801	     36421	     54636	      7087	   54635	        278	       2051	     3	    315.350415
       7048879.8692988707	     36442	     54666	      7089	   54665	        278	       2053	     3	    119.982125
       7052510.0480591618	     36465	     54696	      7091	   54695	        278	       2053	     2	    228.805861
       7056236.2521303985	     36480	     54717	      7093	   54716	        278	       2053	     1	    375.863942
       7059691.0509352833	     36488	     54725	      7093	   54724	        278	       2053	     2	    599.807577
       7063444.4712469261	     36498	     54740	      7096	   54739	        278	       2054	     2	    691.838548
       7067043.2441865662	     36518	     54771	      7105	   54770	        278	       2058	     3	    497.616232
       7070526.5578124849	     36525	     54779	      7105	   54778	        278	       2058	     3	    497.616232
       7074082.8060532929	     36537	     54801	      7110	   54800	        278	       2061	     3	    338.792886
       7078029.7482493063	     36547	     54813	      7111	   54812	        278	       2061	     2	    618.299553
       7081739.5455694767	     36553	     54820	      7111	   54819	        278	       2061	     2	    618.299553
       7084831.0433362853	     36558	     54825	      7111	   54824	        278	       2061	     2	    618.299553
       7088540.8406564556	     36564	     54831	      7111	   54830	        278	       2061	     2	    618.299553
       7092250.6379766259	     36570	     54838	      7112	   54837	        278	       2061	     2	    618.299553
       7095644.6839469774	     36576	     54848	      7113	   54847	        278	       2062	     2	    302.548204
       7099502.7055702489	     36585	     54860	      7114	   54859	        278	       2062	     3	    798.510835
       7103062.2991801519	     36592	     54873	      7117	   54872	        278	       2064	     2	    304.048451
       7106485.0010271249	     36601	     54885	      7120	   54884	        278	       2065	     2	    299.842192
       7110059.6372909853	     36610	     54895	      7121	   54894	        278	       2065	     3	    697.027075
       7114241.7997412765	     36616	     54903	      7121	   54902	        278	       2065	     3	    697.027075
       7117726.9351165192	     36621	     54909	      7121	   54908	        278	       2065	     3	    697.027075
       7121212.0704917619	     36626	     54918	      7121	   54917	        278	       2065	     3	    697.027075
       7124697.2058670046	     36631	     54926	      7122	   54925	        278	       2065	     3	    697.027075
       7128056.7060483927	     36638	     54937	      7123	   54936	        278	       2066	     3	    443.745518
       7131612.5628672857	     36650	     54960	      7126	   54959	        278	       2068	     2	    279.058132
       7135556.5567821907	     36660	     54972	      7128	   54971	        278	       2068	     2	    674.995057
